qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S24035,corn,3.68686441795557,3.68686441795557,52309.553938627,0,0
S24037,corn,2.67581890924179,2.67581890924179,9618.63334387852,0,0
S24039,corn,3.73013932538206,3.73013932538206,16127.6811135717,0,0
S24041,corn,3.13672105482106,3.13672105482106,33414.8687124328,0,0
S24043,corn,3.14606999184192,3.14606999184192,11278.8358114521,0,0
S24045,corn,2.83806698940715,2.83806698940715,24841.5480333228,0,0
S24047,corn,3.46207853421872,3.46207853421872,36893.3881683012,0,0
S26001,corn,2.57808584942717,0.39234584942717,2002.78392913635,1962.0725847233,3614.3442350166
S26005,corn,3.84683146048199,0.11022146048199,79821.4805441316,116682.717380178,214941.847805592
S26007,corn,2.84186473844225,0.19243473844225,4611.67352103765,4980.18589856498,9174.02665525128
S26009,corn,2.48790081545997,0.15450081545997,2608.8895919013,2466.45024639178,4543.46098019538
S26011,corn,3.75155668817347,0.31634668817347,18130.465042708,25846.6376084533,47612.2271734666
S26015,corn,3.61767907292037,0.30545907292037,37473.1414109459,51515.0038020065,94896.0596352752
S26017,corn,3.94757133108635,0,51940.620056944,77914.9350091436,143527.511858949
S26019,corn,2.17101966267551,0,1300.05272593061,1072.5272115939,1975.70802135718
S26021,corn,3.98845761963894,0.23449761963893,47012.7174944638,71253.1278980761,131255.761917509
S26023,corn,3.51202224759235,0.007512247592354,86620.4049351471,115600.859906524,212948.952459387
S26025,corn,3.35631289774009,0.15150289774009,78793.7361594432,100493.444514566,185119.503053148
S26027,corn,4.01564993780089,0.26845993780089,77686.9345143942,118546.142825254,218374.473625468
S26029,corn,2.62911661051995,0.24061661051995,2424.42265105979,2422.1541478724,4461.86290397548
S26035,corn,2.97750760074687,0.32505760074687,2494.69577138036,2822.63073591773,5199.58293458528
S26037,corn,3.80661833853856,0.00738833853856,64747.8962353686,93658.8010927114,172529.370433942
S26041,corn,2.42109544908854,0.14314544908854,2450.77507118001,2254.75294119795,4153.49226010149
S26045,corn,3.66360723365798,0.030477233657981,61901.8348623853,86177.9237918439,158748.806984976
S26047,corn,2.36849006816355,0.14861006816355,1238.56374565011,1114.7398535367,2053.46815125181
S26049,corn,3.42935655669295,0,30463.3976589687,39698.543950353,73128.8967506503
S26051,corn,3.54634013766288,0.41379013766288,7448.95075398081,10038.2749560802,18491.5591296214
S26055,corn,2.1498878114507,0.1419878114507,6429.99050933249,5253.02812502789,9676.63075663032
S26057,corn,3.80045205749775,0.004572057497754,88807.655805125,128253.510525933,236256.466758298
S26059,corn,3.52431674423433,0.33327674423433,67725.7197089529,90701.0174345219,167080.821589909
S26063,corn,4.44441910450748,0.008889104507477,101166.940841506,170858.748155815,314739.799234396
S26065,corn,3.7089359251829,0,49542.5498260044,69825.0542924361,128625.100012382
S26067,corn,3.9356759866916,0.054775986691599,73259.727934198,109564.08976843,201828.586415528
S26069,corn,3.43501695857134,0.27526695857134,5981.99936728883,7808.34232366406,14383.7884909601
S26073,corn,3.52979044978452,0,37209.6172097438,49910.0175574946,91939.5060269638
S26075,corn,3.18851843578449,0.02646843578449,53627.1749446378,64976.6696686067,119693.865179012
S26077,corn,3.55135194514569,0.17479194514569,53837.9943055995,72655.1130039747,133838.366059953
S26081,corn,3.6074412731802,0.1283712731802,36919.7405884214,50610.6024776355,93230.0571956443
S26085,corn,3.22939174822982,0,843.277443846884,1034.84382307844,1906.29125303923
S26087,corn,3.70447612825634,0.010066128256339,34969.6614995255,49226.8249705148,90680.9933667378
S26089,corn,2.11087655039869,0.092116550398691,2600.10545186122,2085.63061822111,3841.95113882836
S26091,corn,3.99886789504981,0.21803789504981,98953.3375514078,150366.503364094,276990.927249646
S26093,corn,3.39417736500576,0.36805736500576,19711.6102499209,25423.7865084769,46833.290936668
S26099,corn,3.8754564514949,0.008446451494904,12280.2277760202,18084.7654249537,33314.0415722832
S26101,corn,2.44239712050995,0.17325712050995,1581.14520721291,1467.47811045787,2703.24915084344
S26105,corn,2.96781930344069,0,11305.1882315723,12749.6672278225,23486.2291038835
S26107,corn,3.13801386984963,0.38908386984963,20238.6586523252,24133.4927920966,44456.4340907042
S26109,corn,2.30262824100291,0,7536.79215438152,6594.68357527428,12148.1013228737
S26111,corn,3.91423696038786,0.35517696038786,23348.2442265106,34728.4129943967,63973.3923580992
S26113,corn,3.19193996822339,0,8459.12685858905,10260.3895441569,18900.7175813417
S26115,corn,4.20569746175791,0.027407461757911,65696.5833596963,104993.982475176,193409.967717429
S26117,corn,3.42123987198009,0.37462987198009,59978.1081936096,77975.808175207,143639.646638539
S26119,corn,2.89887830704639,0,1765.61214805441,1944.95200676796,3582.80632825676
S26121,corn,3.27624729917744,0,13878.9412633133,17278.9206551616,31829.5906805608
S26123,corn,3.17581124771349,0,21608.9844985764,26077.9012884532,48038.2392155717
S26125,corn,3.22939174822982,0.021291748229825,1370.32584625119,1681.62121250246,3097.72328618874
S26127,corn,3.13948321654728,0.28855321654728,12122.113255299,14461.7250233566,26640.0197798675
S26129,corn,3.45877031378036,0.29450031378036,7747.61151534325,10182.9393105494,18758.0460983805
S26133,corn,3.1261741949032,0.6098241949032,4558.96868079722,5415.80949320645,9976.4911716961
S26137,corn,2.51497481272149,0,755.436043446167,721.962996317852,1329.93183532236
S26139,corn,3.71279242753477,0.54357242753477,37315.0268902246,52646.3207230873,96980.0644898976
S26141,corn,2.75615982047008,0.17842982047008,5112.36950332173,5354.39281673174,9863.35518871635
S26145,corn,4.11482121617732,0.010461216177316,100455.42549826,157075.324125737,289349.281284252
S26147,corn,3.70610058379924,0,28434.2613097121,40044.4883271332,73766.1627078769
S26149,corn,3.84452235408711,0,85460.8984498576,124851.407106522,229989.434143592
S26151,corn,4.22043724455093,0.40269724455093,90467.8582726985,145089.289025764,267269.742942196
S26155,corn,3.79698981521109,0.016969815211086,55788.0733944954,80494.1636658761,148278.722542403
S26157,corn,4.22442899375851,0.014948993758505,88728.5985447643,142434.512421863,262379.364987643
S26159,corn,3.70050224734312,0.10830224734312,37262.3220499842,52397.936465132,96522.5145410326
S26161,corn,3.47109538359286,0.087275383592857,41452.3568490984,54676.3321092207,100719.559148564
S26163,corn,3.90783539281592,0.39647539281592,1791.96456817463,2661.02697363027,4901.89179352944
S26165,corn,2.5034570485227,2.5034570485227,3935.29473795212,0,0
S27001,corn,2.17101966267551,0.22352966267551,1370.32584625119,1130.50165546384,2082.50304953865
S27003,corn,3.21436327546529,0,6614.457450174,8079.28226368748,14882.8883804769
S27005,corn,3.28943589185789,0.31567589185789,28513.3185700728,35641.2387301426,65654.9134502628
S27009,corn,3.24877376580498,0.25385376580498,48962.7965833597,60446.2386353765,111348.334328325
S27011,corn,4.09460787607175,0.35818787607175,89624.5808288516,139451.455529549,256884.260186012
S27013,corn,4.71398735260251,0.12642735260251,197774.913002214,354277.20665071,652615.90698815
S27015,corn,4.71821592110624,0.069415921106242,158588.864283455,284337.471661494,523779.553060647
S27019,corn,4.46722312041659,0.11180312041659,58818.6017083202,99847.2106355533,183929.072223388
S27023,corn,4.37218371886862,0.027953718868625,156032.679531794,259237.345602935,477542.478742248
S27025,corn,3.2509946363925,0.072764636392504,25324.6757355267,31285.5462941392,57631.2694892038
S27027,corn,3.6380150925339,0.2940650925339,79452.5466624486,109838.834281332,202334.694728769
S27029,corn,2.68491380108263,2.68491380108263,2213.60329009807,0,0
S27033,corn,4.66623273436703,0.078002734367026,191582.094273964,339707.323055509,625776.647733832
S27035,corn,2.5511254745312,0.1669654745312,5375.89370452388,5211.54016363346,9600.20556458795
S27037,corn,4.35721610389658,0.16137610389658,92734.166403037,153543.865228441,282843.962262917
S27039,corn,4.82287688260439,0.11570688260439,121563.714014552,222788.99391204,410400.778259021
S27041,corn,3.36568353816445,0.33386353816445,53363.6507434356,68249.9611205447,125723.612590477
S27043,corn,4.9626774448922,0.1264474448922,218593.324897184,412227.101967075,759365.714149874
S27045,corn,4.68055960440503,0.59961960440503,167179.753242645,297348.023886731,547746.359791347
S27047,corn,4.77538428417302,0.11544428417303,196483.644416324,356548.264904247,656799.435349928
S27049,corn,4.76964908517269,0.47728908517269,145649.826004429,263985.452555883,486288.99155031
S27051,corn,3.96446129775825,0.37177129775825,112577.538753559,169597.532246438,312416.506769755
S27053,corn,3.75628446037739,0.24870446037739,14968.1746282822,21365.394267444,39357.3052295021
S27055,corn,4.50872272954477,1.31096272954477,51360.8668142993,87997.324893606,162100.335330327
S27059,corn,3.04018693791579,0.037316937915789,32018.1904460614,36989.68806053,68138.8990588711
S27063,corn,4.60843207666495,0.090772076664953,196694.463777286,344452.168945989,634517.153321559
S27065,corn,2.71914904633573,0.23872904633573,10778.139829168,11136.800082347,20515.1580464287
S27067,corn,4.40733363388065,0.062763633880653,155505.631129389,260438.775367071,479755.638834077
S27069,corn,2.89546509584574,2.89546509584574,2881.19793314352,0,0
S27073,corn,4.11810141061458,0.37739141061458,177009.205947485,276997.90706756,510259.302492873
S27079,corn,4.51497393428775,0.16956393428775,97846.5359063587,167874.332487473,309242.191424292
S27081,corn,4.1799129239171,0.018592923917105,108282.094273964,171991.69560813,316826.807699186
S27083,corn,4.39069542285644,0.031255422856436,189368.490983866,315954.559306514,582021.556617263
S27085,corn,4.5746044636608,0.057634463660797,115107.3710851,200096.863555139,368599.48549631
S27087,corn,3.23511248515387,0.23194248515387,26668.6491616577,32784.9103487255,60393.255905547
S27089,corn,2.96353383191066,2.96353383191066,7773.96393546346,0,0
S27091,corn,4.84835008772592,0.13217008772592,240676.652957925,443416.175163211,816819.270037495
S27093,corn,4.13106535546241,0.064235355462411,117004.745333755,183674.614951732,338347.974911085
S27095,corn,2.92377655298255,0.25780655298255,18130.465042708,20143.582862885,37106.6000105776
S27097,corn,3.01923223697369,0.26581223697369,69016.9882948434,79183.7600642783,145864.821171039
S27099,corn,4.69387949943722,0.072589499437218,194111.926605505,346232.437298139,637796.595022888
S27101,corn,4.54333315483117,0.053723154831168,187787.345776653,324208.580167429,597226.331887368
S27103,corn,4.68483190366821,0.09355190366821,128178.171464726,228187.411072086,420345.230922263
S27105,corn,4.56742558961297,0.063005589612969,209080.101233787,362883.965768546,668470.463257847
S27107,corn,3.45831655075963,0.25932655075963,62666.0550458716,82353.2410276617,151703.338735166
S27109,corn,4.74930643941991,0.36883643941991,113895.15975957,205550.745952656,378646.110965419
S27111,corn,3.53064020993584,0.36887020993585,128468.048086049,172358.293380539,317502.119385203
S27113,corn,2.79785313001274,2.79785313001274,2951.47105346409,0,0
S27115,corn,3.02125095797039,3.02125095797039,11252.4833913319,0,0
S27117,corn,4.21121006667498,0.021630066674978,104487.345776653,167206.90170242,308012.713662353
S27119,corn,2.96579044988416,2.96579044988416,36296.0666455763,0,0
S27121,corn,3.8272812647362,0.4246212647362,99058.7472318886,144067.761207762,265387.981172192
S27125,corn,3.09938301261612,3.09938301261612,7932.07845618475,0,0
S27127,corn,4.69657405454886,0.05373405454886,248081.683011705,442750.918419804,815593.797089112
S27129,corn,4.58851709567661,0.052237095676607,277359.221765264,483613.66167112,890867.271499432
S27131,corn,4.58318695815617,0.20426695815617,82799.3040177159,144204.182320993,265639.283222882
S27133,corn,4.65545388266064,0.071633882660642,140827.33312243,249133.758812432,458930.608338691
S27135,corn,2.70216849838669,2.70216849838669,4190.0347991142,0,0
S27139,corn,4.39413393588011,0.28695393588011,37710.3131920278,62967.5834333076,115992.91685083
S27141,corn,3.96062678891028,0.015706788910278,26984.8782031003,40613.2719725384,74813.922054676
S27143,corn,4.77118068492002,0.07263068492002,157930.053780449,286334.87242295,527458.975515961
S27145,corn,3.62433274069226,0.34675274069226,167680.449224929,230937.30199796,425410.819469927
S27147,corn,4.79992086301042,0.10093086301042,114501.265422335,208846.864841868,384717.90891923
S27149,corn,4.19064817480701,0.38004817480701,149629.041442581,238276.214379401,438929.868593634
S27151,corn,4.26756802029262,0.41227802029262,177088.263207846,287179.759357286,529015.346184475
S27153,corn,2.87143452137384,0.25076452137384,53152.8313824739,57997.4524773513,106837.412458279
S27155,corn,3.84123595405728,0.31769595405728,131261.404618792,191598.290184669,352944.218761233
S27157,corn,4.76666102353835,0.65884102353835,80005.9474849731,144917.267980593,266952.862069514
S27159,corn,3.21806426997208,0.24024426997208,14836.4125276811,18142.9210389608,33421.1703349277
S27161,corn,4.75769018346922,0.13927018346922,129205.915849415,233594.252643506,430305.202238037
S27163,corn,3.9900068907102,0.2772368907102,17919.6456817463,27169.8137047161,50049.6568244771
S27165,corn,4.74993871193386,0.099438711933862,133896.646630813,241680.328787334,445200.605660879
S27167,corn,3.43362486119653,0.26687486119653,74577.3489402088,97306.8429732273,179249.447582261
S27169,corn,4.63483912363097,0.85176912363097,68568.9971527997,120766.382855336,222464.389470356
S27171,corn,3.73417399656454,0.087473996564545,70888.0101233787,100589.102346951,185295.714849647
S27173,corn,4.2255538643413,0.005923864341304,199145.238848466,319769.594760896,589049.253506914
S28003,corn,2.35317150179772,2.35317150179772,6087.40904776969,0,0
S28007,corn,2.33983240482841,2.33983240482841,3583.92913634926,0,0
S28009,corn,2.80061536485141,2.80061536485141,2608.8895919013,0,0
S28011,corn,4.30029324032066,4.30029324032066,41004.3657070547,0,0
S28013,corn,2.76867002703478,2.76867002703478,6113.76146788991,0,0
S28015,corn,3.62494952056591,3.62494952056591,8538.1841189497,0,0
S28017,corn,2.5576838313151,2.5576838313151,6851.62923125593,0,0
S28021,corn,3.33612034259566,3.33612034259566,4813.7087419593,0,0
S28025,corn,2.04095004347345,2.04095004347345,2986.60761362438,0,0
S28027,corn,4.36860183213407,4.36860183213407,31701.9614046188,0,0
S28031,corn,1.95391769640796,1.95391769640796,685.162923125593,0,0
S28033,corn,3.27076173402414,3.27076173402414,5929.2945270484,0,0
S28033,corn,3.27076173402414,3.27076173402414,5929.2945270484,0,0
S28039,corn,1.92664757137679,1.92664757137679,1080.44922492882,0,0
S28043,corn,3.60782983758534,3.60782983758534,4286.66033955499,0,0
S28049,corn,2.67454592305497,2.67454592305497,11419.3820520932,0,0
S28051,corn,3.78713982884774,3.78713982884774,24402.3410313192,0,0
S28053,corn,3.99864766670421,3.99864766670421,31728.313824739,0,0
S28055,corn,3.90729206294801,3.90729206294801,24876.6845934831,0,0
S28057,corn,2.4058237892695,2.4058237892695,2283.87641041864,0,0
S28063,corn,3.03942752774572,3.03942752774572,2108.19360961721,0,0
S28071,corn,3.24035326907569,3.24035326907569,2687.94685226194,0,0
S28081,corn,2.50956304132398,2.50956304132398,7167.85827269851,0,0
S28083,corn,4.43907368063432,4.43907368063432,38052.8946535906,0,0
S28087,corn,2.13863082392994,2.13863082392994,11753.1793736159,0,0
S28089,corn,2.76461771840233,2.76461771840233,18710.2182853527,0,0
S28093,corn,2.83120700555275,2.83120700555275,4251.52377939471,0,0
S28095,corn,2.21781962025327,2.21781962025327,18367.6368237899,0,0
S28097,corn,3.4623211481672,3.4623211481672,4084.62511863334,0,0
S28101,corn,1.95391769640796,1.95391769640796,2002.78392913635,0,0
S28103,corn,2.70500072068508,2.70500072068508,31543.8468838975,0,0
S28107,corn,3.40376180528066,3.40376180528066,12464.6947168618,0,0
S28115,corn,3.04245144799016,3.04245144799016,4919.11842244016,0,0
S28117,corn,2.06296968407928,2.06296968407928,3425.81461562797,0,0
