"FIPS","CODE","CMZ","total_acres","residue","avg_res_acre","cgy","cgr","sgr","sgr","sby","sbr","wheaty","wheatr","barleyy","barleyr","oaty","oatr","ryey","ryer","coty","cotr","suny","sunr","flay","flar","safy","safr","cany","canr","poty","potr"
"KY129","KY129",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY131","KY131",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY133","KY133",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY135","KY135",62,5135.78,939.64,0.18,125.6,1879280,0,0,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY137","KY137",62,11688.1,1207.68,0.1,140.4,1337420,0,0,44.1,0,55.3,1077950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY139","KY139",63,13735.1,6618,0.48,157.8,13082600,0,0,42.9,0,63.3,153432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY141","KY141",63,137048,42347.6,0.31,157.8,51390400,0,0,37.7,0,77.6,33304700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY143","KY143",63,9498.8,3000.73,0.32,158.7,5443130,0,0,43.8,0,76.4,558328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY145","KY145",63,27209.8,18501,0.68,167.7,35872100,0,0,40.6,0,58.6,1129920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY147","KY147",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY149","KY149",63,71739.2,58853,0.82,177,109891000,0,0,48.3,0,66.4,7814670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY151","KY151",62,1238.56,70.93,0.06,145,141870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY153","KY153",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY155","KY155",63,11958.9,3051.15,0.26,161,5434770,0,0,47.7,0,64.3,667526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY157","KY157",63,23737.7,6793.82,0.29,125.2,12216400,0,0,36.9,0,53.6,1371240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY159","KY159",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY161","KY161",62,9659.17,1277.15,0.13,143.9,1299250,0,0,46.1,0,57.7,1255060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY163","KY163",63,23883.7,4568.21,0.19,168.8,7643940,0,0,41.3,0,75.3,1492480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY165","KY165",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY167","KY167",62,3258.53,416.13,0.13,117.7,403644,0,0,48,0,56.7,428612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY169","KY169",63,1542.41,334.92,0.22,134.7,500348,0,0,42.1,0,65.5,169499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY171","KY171",63,784.05,79.9,0.1,151.2,159802,0,0,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY173","KY173",62,2278.75,89.4,0.04,130.2,178809,0,0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY175","KY175",62,316.23,39.69,0.13,99.6,79379.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY177","KY177",63,20847.2,13970.2,0.67,153.4,27176100,0,0,41.8,0,56.2,764268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY179","KY179",63,25021.3,8231.12,0.33,148,14826800,0,0,40.1,0,56.4,1635410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY181","KY181",62,1720.36,232.8,0.14,124.3,235513,0,0,52.5,0,54,230092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY183","KY183",63,31117.2,26012.8,0.84,181.4,50569100,0,0,50.9,0,64.1,1456420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY185","KY185",63,5389.8,1872.92,0.35,168.9,3192860,0,0,42.1,0,72.1,552975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY187","KY187",62,755.44,99.69,0.13,145.7,199385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY189","KY189",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY191","KY191",62,2008.91,76.97,0.04,150.4,153941,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY193","KY193",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY195","KY195",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY197","KY197",62,1666.13,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY199","KY199",62,15230.8,1029.12,0.07,143.4,1105620,0,0,41.5,0,61.2,952618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY201","KY201",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY203","KY203",62,1958.81,62.18,0.03,125.9,124365,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY205","KY205",62,1346.24,219.88,0.16,154.4,439768,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY207","KY207",63,4110.48,438.18,0.11,130.7,716096,0,0,44.9,0,68.7,160268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY209","KY209",62,2730.11,739.46,0.27,139.3,743521,0,0,44,0,65.5,735388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY211","KY211",63,21287.8,4510.5,0.21,149.4,7798310,0,0,45,0,62.9,1222690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY213","KY213",63,103409,35894.4,0.35,150.4,48036000,0,0,37.5,0,71.2,23752900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY215","KY215",63,5213.64,2046.19,0.39,132.6,3900380,0,0,40.9,0,56.8,192007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY217","KY217",63,8178.77,2468.18,0.3,169.9,4296950,0,0,50.3,0,68,639409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY219","KY219",63,107142,39712.8,0.37,169,60145300,0,0,39.8,0,76.1,19280300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY221","KY221",63,52560.7,11686.1,0.22,158.5,15799100,0,0,39.4,0,76.2,7573100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY223","KY223",63,2744.86,479.27,0.17,138.9,796067,0,0,36.8,0,52.1,162466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY225","KY225",63,77275.1,72869.8,0.94,184,129536000,0,0,53.8,0,67.5,16203800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY227","KY227",63,51983,12918.4,0.25,164.7,16937600,0,0,42.2,0,77.6,8899270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY229","KY229",63,6455,1096.44,0.17,143,1773070,0,0,42.3,0,75.2,419819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY231","KY231",63,8933.45,1950.06,0.22,169.2,3516920,0,0,38.7,0,77.2,383198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY233","KY233",63,43709.7,43511.1,1,167.4,84935500,0,0,47.8,0,73.1,2086670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY235","KY235",62,645.63,56.15,0.09,132.3,112298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY237","KY237",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY239","KY239",62,1558.37,342.59,0.22,145.4,316815,0,0,47.7,0,74.2,368361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA001","LA001",37,2140.54,0,0,0,0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA003","LA003",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA005","LA005",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA007","LA007",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA009","LA009",37,35430.7,15260.3,0.43,166,30520700,93.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA011","LA011",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA013","LA013",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA015","LA015",38,8357.69,5382.53,0.64,148.4,0,0,0,31.1,0,53.7,10765100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA017","LA017",38,37919.3,0,0,167.8,0,0,0,36.9,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA019","LA019",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA021","LA021",38,8824.72,3497.35,0.4,182.6,0,95.8,4137950,34.7,0,48.1,2856750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA023","LA023",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA025","LA025",38,64694,44379.8,0.69,156.9,0,88,59797400,36.1,0,57.9,28962200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA027","LA027",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA029","LA029",38,64765.2,36540.2,0.56,157.7,0,96,43110000,37.3,0,59.6,29970300,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"LA031","LA031",38,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA033","LA033",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA035","LA035",38,91088.3,15178.7,0.17,177.2,0,94.3,11330100,51,0,67.4,19027200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA037","LA037",69,2846.07,27.86,0.01,82.7,55713,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA039","LA039",37,3677.07,2618.7,0.71,175.9,5237400,77.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA041","LA041",38,39030.6,42820.1,1.1,191.3,0,86.6,30206100,39.1,0,62.7,55434100,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA043","LA043",38,8930.65,1916.45,0.21,186.4,0,0,0,35.2,0,48.1,3832910,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA045","LA045",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA047","LA047",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA049","LA049",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA051","LA051",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA053","LA053",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA055","LA055",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA057","LA057",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA059","LA059",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA061","LA061",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA063","LA063",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA065","LA065",38,8393.66,17578.1,2.09,152.3,0,97.2,19493700,42.3,0,59.4,15662500,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA067","LA067",38,30924.4,47924.4,1.55,188.8,0,87.2,30737700,41.8,0,65.9,65111000,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA069","LA069",38,28460.1,11318.3,0.4,184.6,0,98.9,11935200,40.4,0,54.2,10701400,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA071","LA071",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA073","LA073",38,26309.4,13096.1,0.5,146.1,0,91.4,13591400,33.2,0,60.3,12600700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA075","LA075",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA077","LA077",37,18203.2,26424.1,1.45,188,52848200,102.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA079","LA079",37,15146.3,19547.8,1.29,163.4,39095500,93.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA081","LA081",38,17768,7199.18,0.41,171.8,0,0,0,29.9,0,54.5,14398400,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA083","LA083",38,32314.4,44190.1,1.37,160.7,0,95.7,28672600,39.4,0,63.4,59707600,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"LA085","LA085",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA087","LA087",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA089","LA089",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA091","LA091",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA093","LA093",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA095","LA095",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA097","LA097",37,25351.7,18383.4,0.73,165.3,36766700,83.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA099","LA099",37,1167.57,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA101","LA101",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA103","LA103",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA105","LA105",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA107","LA107",38,98978,24253.6,0.25,157.5,0,96.9,14995500,41.1,0,70.5,33511800,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA109","LA109",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA111","LA111",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA113","LA113",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA115","LA115",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA117","LA117",69,0,0,0,0,0,0,0,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA119","LA119",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA121","LA121",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA123","LA123",38,51736.2,16555.2,0.32,175,0,101.2,10902600,41.7,0,61.7,22207800,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"LA125","LA125",69,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA127","LA127",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME001","ME001",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME003","ME003",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME005","ME005",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME007","ME007",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME009","ME009",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME011","ME011",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME013","ME013",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME015","ME015",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME017","ME017",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME019","ME019",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME021","ME021",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME023","ME023",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME025","ME025",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME027","ME027",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME029","ME029",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ME031","ME031",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD001","MD001",65,614.89,15.21,0.02,135.4,30420.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD003","MD003",66,8049.83,10790.1,1.34,138.7,7141100,0,0,34.8,0,49.7,14439100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD005","MD005",65,35112.8,11703.9,0.33,153.7,11456300,0,0,44.3,0,68.7,328119,87,11623300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD009","MD009",59,8493.71,1518.65,0.18,101.4,2080470,0,0,26.1,0,65.5,956828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD011","MD011",65,101369,95891.5,0.95,152.3,112250000,0,0,36.3,0,67.7,37439700,94.9,42093200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD013","MD013",65,58201,28038.4,0.48,134.3,19545200,0,0,39.7,0,75.4,12908300,94.3,23623300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD015","MD015",66,36907.1,58284.3,1.58,162.5,31232200,0,0,43.2,0,77.9,85336500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD017","MD017",59,11659.2,3332.49,0.29,89.6,5388980,0,0,28.9,0,50.5,1276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD019","MD019",65,84242.6,72879.3,0.87,166.7,102039000,0,0,40.2,0,70,17061700,78.5,26657800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD021","MD021",4.1,73613.7,770.28,0.01,127.6,1540550,0,0,38,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD023","MD023",65,3285.27,568.83,0.17,143.2,1137660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD025","MD025",65,33197,12526.7,0.38,167.5,15096200,0,0,45.4,0,71.4,341377,80.9,9615810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD027","MD027",59,9042.74,3246.02,0.36,132.9,2021230,0,0,32.5,0,72.9,1996360,102.7,2474450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD029","MD029",65,99547.4,51061.9,0.51,147.9,57736500,0,0,39.6,0,81.2,5291540,98.6,39095900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD031","MD031",66,23340.2,22739.8,0.97,133.1,10267400,0,0,35.9,0,74.1,35212200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD033","MD033",59,5670.76,1723.79,0.3,105.1,3098280,0,0,32.4,0,60,349314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD035","MD035",66,109303,193403,1.77,155.6,114099000,0,0,36.7,0,74.3,272706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD037","MD037",59,23884,5490.13,0.23,112.9,2970510,0,0,30.1,0,64.3,4484010,84.7,3525740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD039","MD039",59,22619.2,20285.1,0.9,157.4,15242300,0,0,39.8,0,81.2,22621500,87.1,2706480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD041","MD041",65,83923.6,62378.2,0.74,132.4,77220100,0,0,39.2,0,70.5,16505600,96.8,31030700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD043","MD043",59,28426.4,13702.4,0.48,132.7,8812330,0,0,37.5,0,73.7,9076470,97.4,9516040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD045","MD045",59,21055,9047.22,0.43,119.8,6545580,0,0,34.2,0,67.6,8873940,75.8,2674920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MD047","MD047",66,37992.4,32907.9,0.87,146.1,49772000,0,0,37.8,0,67,15315400,96.5,728457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA001","MA001",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA003","MA003",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA005","MA005",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA007","MA007",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA009","MA009",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA011","MA011",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA013","MA013",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA015","MA015",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA017","MA017",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA019","MA019",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA021","MA021",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA023","MA023",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA025","MA025",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA027","MA027",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI001","MI001",1,0,0,0,108.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI003","MI003",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI005","MI005",4,130876,315786,2.41,162.3,557805000,0,0,46.2,0,67.2,73765900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI007","MI007",1,7791.61,9318.24,1.2,119.9,18636500,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI009","MI009",1,1488.49,1565.81,1.05,105,3131610,0,0,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MI011","MI011",1,31754.5,49279,1.55,158.3,98557900,0,0,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
