"CODE","FIPS","cgy","cga","Sby","Sba","GSY","Gsa","Wwy","Wwa","SWY","SWA","Bry","Bra","oty","ota","ctuy","ctua","cany","cana","suny","suna","ricey","ricea"
"TX489","48489",92.75,2002.78,0,0,56.66,111089.19,26.18,493.9,0,0,0,0,0,0,643.68,23520.63,0,0,0,0,0,0
"TX491","48491",79.22,92628.76,0,0,57.71,20481.08,42.04,7359.1,0,0,0,0,37.84,1592.89,681.17,25193.65,0,0,0,0,0,0
"TX493","48493",101.49,6921.9,0,0,44.17,4443.24,16.15,1481.7,0,0,0,0,21.59,100.6,943.49,1082.54,0,0,0,0,0,0
"TX495","48495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX497","48497",68.7,2424.42,0,0,42.41,778.38,19.2,2395.41,0,0,0,0,43.18,276.66,0,0,0,0,0,0,0,0
"TX499","48499",0,0,0,0,0,0,36,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX501","48501",0,0,0,0,34.86,29821.62,39.73,13236.51,0,0,0,0,0,0,851.78,82896.3,0,0,0,0,0,0
"TX503","48503",0,0,0,0,0,0,22.86,21311.76,0,0,0,0,50.09,251.51,210.55,1279.37,0,0,0,0,0,0
"TX505","48505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX507","48507",114.51,2213.6,0,0,63.87,6227.03,31.92,4222.84,0,0,0,0,52.47,1659.96,1307.06,2509.52,0,0,0,0,0,0
"UT0","49000",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"UT1","49001",160.31,105.41,0,0,0,0,0,0,0,0,113.18,101.82,53.98,100.6,0,0,0,0,0,0,0,0
"UT3","49003",193.1,5586.71,0,0,0,0,62.59,47513.13,46.15,3918.27,92.54,3130.91,88.61,838.36,0,0,0,0,0,0,0,0
"UT5","49005",154.39,1264.92,0,0,0,0,60.44,15146.25,49.72,2074.38,81.13,10843.64,90.99,469.48,0,0,0,0,0,0,0,0
"UT7","49007",158.02,210.82,0,0,0,0,0,0,0,0,0,0,62.08,100.6,0,0,0,0,0,0,0,0
"UT9","49009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT11","49011",202.14,1054.1,0,0,0,0,109.53,1234.75,76.29,691.46,0,0,0,0,0,0,0,0,0,0,0,0
"UT13","49013",183.53,2143.33,0,0,0,0,0,0,0,0,94.83,475.15,102.56,251.51,0,0,0,0,0,0,0,0
"UT15","49015",193.52,790.57,0,0,0,0,0,0,0,0,71.3,407.27,82.05,301.81,0,0,0,0,0,0,0,0
"UT17","49017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT19","49019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT21","49021",163.74,421.64,0,0,0,0,0,0,0,0,121.81,271.52,71.97,150.91,0,0,0,0,0,0,0,0
"UT23","49023",174.58,1317.62,0,0,0,0,45.88,3803.03,33.82,493.9,78.32,1018.18,83.67,100.6,0,0,0,0,0,0,0,0
"UT25","49025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT27","49027",173.88,1976.43,0,0,0,0,80.6,1547.55,87.04,444.51,103.76,2952.73,89.41,368.88,0,0,0,0,0,0,0,0
"UT29","49029",0,0,0,0,0,0,0,0,0,0,96.62,1043.64,0,0,0,0,0,0,0,0,0,0
"UT31","49031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT33","49033",0,0,0,0,0,0,0,0,0,0,0,0,48.58,100.6,0,0,0,0,0,0,0,0
"UT35","49035",0,0,0,0,0,0,34.12,5432.89,25.09,493.9,0,0,0,0,0,0,0,0,0,0,0,0
"UT37","49037",0,0,0,0,0,0,22.26,29683.36,22.91,691.46,0,0,61.34,368.88,0,0,0,0,0,0,0,0
"UT39","49039",138.55,527.05,0,0,0,0,0,0,0,0,108.57,1400,93.49,503.02,0,0,0,0,0,0,0,0
"UT41","49041",167.18,210.82,0,0,0,0,0,0,0,0,115.16,814.55,86.37,100.6,0,0,0,0,0,0,0,0
"UT43","49043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT45","49045",88.17,421.64,0,0,0,0,0,0,0,0,109.78,305.45,75.57,100.6,0,0,0,0,0,0,0,0
"UT47","49047",154.09,1370.33,0,0,0,0,0,0,0,0,112.58,644.85,89.25,150.91,0,0,0,0,0,0,0,0
"UT49","49049",170.22,2582.54,0,0,0,0,42.35,16545.63,39.27,1679.26,109.41,2273.94,92.2,251.51,0,0,0,0,0,0,0,0
"UT51","49051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT53","49053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UT55","49055",0,0,0,0,0,0,0,0,0,0,102.93,458.18,73.95,301.81,0,0,0,0,0,0,0,0
"UT57","49057",178.96,922.33,0,0,0,0,111.28,1580.48,0,0,88.59,560,0,0,0,0,0,0,0,0,0,0
"VT0","50000",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VT1","50001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT3","50003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT5","50005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT7","50007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT9","50009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT11","50011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT13","50013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT15","50015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT17","50017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT19","50019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT21","50021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT23","50023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT25","50025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT27","50027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA0","51000",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA1","51001",0,0,0,0,0,0,0,0,0,0,92.81,814.55,0,0,0,0,0,0,0,0,0,0
"VA3","51003",104.2,685.16,33.9,1568.12,0,0,82.91,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA5","51005",103.06,632.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA7","51007",101.97,2608.89,32.82,5635.44,0,0,82.44,1745.11,0,0,90.54,967.27,0,0,0,0,0,0,0,0,0,0
"VA9","51009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA11","51011",73.76,544.62,30.74,1078.08,0,0,74.19,642.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA13","51013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA15","51015",122.36,11911.29,39.31,3887.64,0,0,73.11,2897.54,0,0,94.2,2163.64,0,0,0,0,0,0,0,0,0,0
"VA17","51017",104.49,1054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA19","51019",71.76,553.4,0,0,0,0,58.6,691.46,0,0,67.91,203.64,0,0,0,0,0,0,0,0,0,0
"VA21","51021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA23","51023",110.05,948.69,32.4,490.04,0,0,56.33,938.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA25","51025",71.43,685.16,21.72,6909.54,0,0,61.5,1053.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA27","51027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA29","51029",111.07,527.05,24.58,588.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA31","51031",89.38,1001.39,24.47,1764.14,0,0,68.1,1160.66,0,0,56.59,509.09,0,0,0,0,0,0,0,0,0,0
"VA33","51033",120.35,12201.17,31.97,17837.4,0,0,74.5,6346.61,0,0,91.2,2061.82,0,0,0,0,0,0,0,0,0,0
"VA35","51035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA36","51036",127.55,7194.21,37.35,7840.62,0,0,69.72,5013.08,0,0,86.58,814.55,0,0,711.32,1338.41,0,0,0,0,0,0
"VA37","51037",102.3,1686.55,42.46,2286.85,0,0,63.61,2140.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA41","51041",27.48,527.05,27.86,1617.13,0,0,64.37,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA43","51043",124.2,3030.53,41.85,1813.14,0,0,65.46,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA45","51045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA47","51047",133.87,6219.17,47.17,6615.52,0,0,62.85,1333.53,0,0,93.15,882.42,0,0,0,0,0,0,0,0,0,0
"VA49","51049",59.09,439.21,24.02,490.04,0,0,80.73,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA51","51051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA53","51053",83.71,4286.66,27.95,15044.18,0,0,73.36,3235.04,0,0,0,0,0,0,798.95,1535.24,0,0,0,0,0,0
"VA55","51055",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA57","51057",134.45,19158.21,38.66,19920.06,0,0,70.48,9976.77,0,0,87.74,3767.27,0,0,0,0,0,0,0,0,0,0
"VA59","51059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA61","51061",118.74,7563.14,39.52,4679.87,0,0,41.24,987.8,0,0,62.67,1094.55,0,0,0,0,0,0,0,0,0,0
"VA63","51063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA65","51065",107.21,1423.03,0,0,0,0,67.09,790.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA67","51067",104.9,4137.33,23.62,686.05,0,0,59.09,1185.36,0,0,71.3,712.73,0,0,0,0,0,0,0,0,0,0
"VA69","51069",98.98,1976.43,35.4,784.06,0,0,67.94,543.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA71","51071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA73","51073",124.17,6192.82,42.27,7497.59,0,0,75.54,2123.77,0,0,67.91,610.91,0,0,0,0,0,0,0,0,0,0
"VA75","51075",105.11,4137.33,23.71,3234.25,0,0,71.81,2173.16,0,0,84.88,610.91,0,0,0,0,0,0,0,0,0,0
"VA77","51077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA79","51079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA81","51081",88.17,1765.61,29.6,12087.62,0,0,61.35,2592.97,0,0,0,0,0,0,735.23,6183.6,0,0,0,0,0,0
"VA83","51083",87.32,3083.23,22.19,2499.2,0,0,48.9,2420.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA85","51085",133.13,10962.61,34.95,18670.46,0,0,75.32,7754.22,0,0,97.6,1705.45,0,0,0,0,0,0,0,0,0,0
"VA87","51087",139.32,2371.72,30.1,4606.36,0,0,76.59,1679.26,0,0,67.91,1120,0,0,0,0,0,0,0,0,0,0
"VA89","51089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA91","51091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA93","51093",96.31,10066.62,31.82,19307.51,0,0,76.38,7573.13,0,0,0,0,0,0,883.76,14729.1,0,0,0,0,0,0
"VA95","51095",142.64,1475.74,33.52,1568.12,0,0,81.82,790.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA97","51097",115.12,13940.43,34.44,14529.64,0,0,72.98,4963.69,0,0,85.03,1018.18,0,0,0,0,0,0,0,0,0,0
"VA99","51099",97.61,3900.16,32.96,4312.34,0,0,60.55,1185.36,0,0,81.49,509.09,0,0,0,0,0,0,0,0,0,0
"VA101","51101",147.43,11753.18,40.62,13941.59,0,0,78.29,6297.22,0,0,93.75,1680,0,0,0,0,0,0,0,0,0,0
"VA103","51103",120.97,5744.83,31.69,5733.45,0,0,77.58,2699.98,0,0,96.64,882.42,0,0,0,0,0,0,0,0,0,0
"VA105","51105",98.65,685.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA107","51107",121.87,5481.3,36.51,3650.79,0,0,83.47,1745.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA109","51109",118.48,2371.72,35.02,2548.2,0,0,67,954.87,0,0,75.83,509.09,0,0,0,0,0,0,0,0,0,0
"VA111","51111",0,0,30.08,2678.88,0,0,52.95,642.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA113","51113",121.63,4558.97,47.29,4312.34,0,0,94.13,1284.14,0,0,100.66,814.55,0,0,0,0,0,0,0,0,0,0
"VA115","51115",118.64,1089.23,37.99,1617.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA117","51117",92.84,878.41,32.85,10437.82,0,0,57.9,2296.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA119","51119",127.11,6113.76,39.95,5929.47,0,0,81.8,2889.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA121","51121",118.9,843.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA123","51123",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA123","51123",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA125","51125",93.9,737.87,22.35,588.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA127","51127",137.42,4567.75,34.5,5512.93,0,0,70.5,2436.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA129","51129",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA131","51131",154.8,10013.92,34.92,24207.9,0,0,74.72,15138.02,0,0,90.92,1374.55,0,0,0,0,0,0,0,0,0,0
"VA133","51133",139.42,14731,38.23,16783.82,0,0,78.5,11285.6,0,0,100.18,1578.18,0,0,0,0,0,0,0,0,0,0
"VA135","51135",81.14,737.87,25.7,1029.08,0,0,69.34,889.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA137","51137",131.17,5929.29,40.51,4018.32,0,0,76.41,1259.44,0,0,84.35,1247.27,0,0,0,0,0,0,0,0,0,0
"VA139","51139",113.32,1976.43,39.55,653.38,0,0,0,0,0,0,83.89,865.45,0,0,0,0,0,0,0,0,0,0
"VA141","51141",151.72,843.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA143","51143",66.82,1791.96,24.9,2425.69,0,0,54.57,5432.89,0,0,70.74,509.09,0,0,0,0,0,0,0,0,0,0
"VA145","51145",133.24,1159.51,38.54,1347.61,0,0,72,691.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA147","51147",87.48,702.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA149","51149",126.36,4005.57,32.79,10454.15,0,0,68.18,3037.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA151","51151",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA153","51153",67.6,983.82,31.52,1372.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA155","51155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA157","51157",107.55,491.91,46.93,588.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA159","51159",128.6,11489.66,35.97,12667.49,0,0,72.44,7038.07,0,0,84.36,1807.27,0,0,0,0,0,0,0,0,0,0
"VA161","51161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA163","51163",126.25,948.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA165","51165",150.42,12122.11,51.18,5292.42,0,0,79.45,963.1,0,0,83.15,1900.61,0,0,0,0,0,0,0,0,0,0
"VA167","51167",109.93,210.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA169","51169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA171","51171",148.94,7299.62,46.57,3111.74,0,0,74.65,691.46,0,0,76.15,1094.55,0,0,0,0,0,0,0,0,0,0
"VA173","51173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA175","51175",100.06,13334.32,38.45,32587.56,0,0,69.03,7680.14,0,0,0,0,0,0,900.25,29655.03,0,0,0,0,0,0
"VA177","51177",104.09,2398.07,35.41,2621.71,0,0,67,839.63,0,0,100.73,610.91,0,0,0,0,0,0,0,0,0,0
"VA179","51179",93.54,1449.38,37.47,1274.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA181","51181",91.72,7308.4,32.04,15583.22,0,0,70.27,7210.93,0,0,0,0,0,0,784.69,3031.11,0,0,0,0,0,0
"VA183","51183",99.52,6429.99,32.68,24942.96,0,0,71.86,5531.67,0,0,0,0,0,0,812.03,5245.4,0,0,0,0,0,0
"VA185","51185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA187","51187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA189","51189",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA191","51191",126.63,632.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA193","51193",128.9,15442.52,31.08,16832.82,0,0,75.58,8445.68,0,0,95.78,3029.09,0,0,0,0,0,0,0,0,0,0
"VA195","51195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA197","51197",122.73,737.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA199","51199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA510","51510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA515","51515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA520","51520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA530","51530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA540","51540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA550","51550",159.02,11252.48,39.7,27932.19,0,0,71.73,7038.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA560","51560",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA570","51570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA580","51580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA590","51590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA595","51595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA600","51600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA610","51610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA620","51620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA630","51630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA640","51640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA650","51650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA660","51660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA670","51670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA678","51678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA680","51680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA683","51683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA685","51685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA690","51690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA700","51700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA710","51710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA720","51720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA730","51730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA735","51735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA740","51740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA750","51750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA760","51760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA770","51770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA775","51775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA780","51780",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"VA790","51790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA800","51800",103.66,11120.72,36.83,20091.58,0,0,68.05,7482.58,0,0,0,0,0,0,1105.02,11678.31,0,0,0,0,0,0
"VA810","51810",167.83,6061.06,38.69,14235.62,0,0,77.79,4914.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA820","51820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA830","51830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA840","51840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA0","53000",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"WA1","53001",235.09,5323.19,0,0,0,0,50.81,234725.72,52.64,26110.82,70.85,1960,0,0,0,0,0,0,0,0,0,0
"WA3","53003",0,0,0,0,0,0,47.6,18891.65,26.86,2864.62,46.13,2613.33,0,0,0,0,0,0,0,0,0,0
"WA5","53005",279.4,10013.92,0,0,0,0,44.17,81493.41,43.8,13466.99,0,0,0,0,0,0,0,0,0,0,0,0
"WA7","53007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA9","53009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA11","53011",0,0,0,0,0,0,0,0,0,0,0,0,80.97,402.41,0,0,0,0,0,0,0,0
"WA13","53013",0,0,0,0,0,0,84.62,64972.47,51.6,23534.31,85.05,7203.64,0,0,0,0,0,0,0,0,0,0
"WA15","53015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA17","53017",0,0,0,0,0,0,44.61,154220.11,24.51,14026.74,46.8,2240,46.75,1509.05,0,0,0,0,0,0,0,0
"WA19","53019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA21","53021",236.54,17919.65,0,0,0,0,69.8,60996.58,80.41,14092.6,0,0,0,0,0,0,0,0,0,0,0,0
"WA23","53023",0,0,0,0,0,0,69.77,53983.21,39.41,21706.88,54.68,11047.27,0,0,0,0,0,0,0,0,0,0
"WA25","53025",236.64,43007.15,0,0,0,0,75.74,117054.17,85.35,33980.28,0,0,0,0,0,0,0,0,0,0,0,0
"WA27","53027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA29","53029",0,0,0,0,0,0,0,0,0,0,100.28,712.73,0,0,0,0,0,0,0,0,0,0
"WA31","53031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA33","53033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA35","53035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA37","53037",0,0,0,0,0,0,0,0,0,0,0,0,85.5,603.62,0,0,0,0,0,0,0,0
"WA39","53039",0,0,0,0,0,0,42.11,23460.22,28.42,18126.11,41.26,1629.09,0,0,0,0,0,0,0,0,0,0
"WA41","53041",0,0,0,0,0,0,0,0,0,0,0,0,75.57,100.6,0,0,0,0,0,0,0,0
"WA43","53043",0,0,0,0,0,0,66.37,265882.54,41.06,97446.36,58.3,35967.27,80.97,402.41,0,0,0,0,0,0,0,0
"WA45","53045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA47","53047",0,0,0,0,0,0,48.77,8890.19,32.54,1531.09,41.9,1018.18,66.93,754.53,0,0,0,0,0,0,0,0
"WA49","53049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA51","53051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA53","53053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA55","53055",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"WA57","53057",0,0,0,0,0,0,130.37,3457.3,0,0,103.17,865.45,0,0,0,0,0,0,0,0,0,0
"WA59","53059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA61","53061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA63","53063",0,0,0,0,0,0,73.68,92457.98,49.96,47611.91,64.53,21789.09,62.06,1073.11,0,0,0,0,0,0,0,0
"WA65","53065",0,0,0,0,0,0,53.95,3523.15,37.35,1218.29,55.13,3665.45,73.39,838.36,0,0,0,0,0,0,0,0
"WA67","53067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA69","53069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
